year,designer,cluster,file_name
2006,Jil Sander,892,2006~Jil Sander~0c51ef1d85877d912695351705f674b0ad6939b27bc465abde7d214f2f89240c.jpg
2013,Ann Demeulemeester,892,2013~Ann Demeulemeester~7bb3566044622bc6edba19543b98dc93dae67dba9b6dd7e1f308b96c8dc2e989.jpg
2006,Jil Sander,892,2006~Jil Sander~2998190807cc068310142cae65b4b8b60e49a0c5cfd5215fbe85aebff39be7b8.jpg
2011,Limi Feu ,892,2011~Limi Feu ~44f72af064a79ab62ec8f9e54c0e48f15581af32c5c2a76a9246c711eae6ae2e.jpg
2012,John Varvatos ,892,2012~John Varvatos ~d629a40d62ed59313dbac187a0eb25e498fe8c1ca99ef582698bd8bf8d5a1f28.jpg
2010,Louis Vuitton,892,2010~Louis Vuitton~fecb8f95e16715316bd30f485074c970e18df85c8f9fb5327b9bad6e084a4c9c.jpg
2012,Z Zegna ,892,2012~Z Zegna ~4866a137a9f2860c0cb1cce809dabfcdc0f17ced4cdc4677db2c1df0eab0bd42.jpg
2011,Max Mara ,892,2011~Max Mara ~60e7e98e47faca352003efc249d150a68766aeb3ce8a3d2a25e659d37d680a36.jpg
2011,Ter et Bantine,892,2011~Ter et Bantine~56c07897608e72884e446ab3d27613ee3de088f5312c0deb7251244411f61f12.jpg
1991,Christian Lacroix,892,1991~Christian Lacroix~5173977fdbb2c24e9437302f8b09061887408bff6c007a5dd815496619953138.jpg
1998,Hanae Mori,892,1998~Hanae Mori~504ccc8fcf3f26094ddc9803703d6edc21fae4c63e3813eec044b5a0023c659b.jpg
2011,Trussardi,892,2011~Trussardi~099f495568017076a1424eae705ca5a96a6c6fb9c3e30bfd6afec398fc20fee4.jpg
2005,Ozwald Boateng,892,2005~Ozwald Boateng~a86342a8210350ccb7f7e5c6b1b80256a00ab0ba47af4b36ad3f45e88158f36b.jpg
2007,Josh Goot,892,2007~Josh Goot~e9c3b34c6cbd7e6846b99196c167934c8d9f055e87f8f6348efdfcdca4c542cc.jpg
2008,Lanvin,892,2008~Lanvin~fb2de82d0f3ea1f6f628695a9698fda6b71a61021397ce952278696df678f377.jpg
2002,Exte,892,2002~Exte~ecdb4fd1df6443efad239f26778b2d2abc7b92e3db23b83a7615ef931a62224a.jpg
2009,Aquilano e Rimondi,892,2009~Aquilano e Rimondi~0cf3dcbeb908ebebb9d46530a0164cc7c61beb2ff699dd035c9f9bb63aa72157.jpg
2010,Damir Doma,901,2010~Damir Doma~57634f298314f118e40dc59a4704d62dfe78ed4c2bb2f1f797541d7518e9d3ee.jpg
2003,Jean-Paul Gaultier,901,2003~Jean-Paul Gaultier~7a00e14481b63c5676a90d0b35e57aa4411570d9544b76b6bcb8bbdcc8014488.jpg
2005,Valentino,901,2005~Valentino~2260af76cc8627a074a11e10f1f7d96b9795e1577d7885ffb7a666d1e9ee914c.jpg
2006,Kim Jones,901,2006~Kim Jones~91decaf60b5d9659a6c980b8e17d7ce0f3b6e7b672de4c28e73b502b3685df7e.jpg
2006,Lemoniez,901,2006~Lemoniez~675f8275ccec224267e374553b13dc5ed6b0cc84504b585707b06d758a8d8798.jpg
2012,Louis Vuitton,901,2012~Louis Vuitton~5784dfaaeeaccfd0c4288343693e10e999b0c78cb1ff09b8f621de5ed3fe669c.jpg
2008,Antonio Miro,901,2008~Antonio Miro~73504aab4ba89d33f0f70008c96812e8c7ce65e487a15146283e995886eb64a2.jpg
2001,Marithé & Francois Girbaud,901,2001~Marithé & Francois Girbaud~76ce7c6541bccd16e1ab447d53e0505eea312a973d6b25ee6a9afa8a645e8f11.jpg
2007,Les Hommes,901,2007~Les Hommes~0459b8256c6bb8c303871abffab574b75521b270b4eb2c6b5aaa96ab0a47c51b.jpg
2012,2012 Schools,901,2012~2012 Schools~b9074ee1e0c982d082ea01ed74a49b64a04a98ff7744c689df5922fb0a0e0b7a.jpg
2013,Steffie Christiaens Womenswear Spring-Summer 2013,901,2013~Steffie Christiaens Womenswear Spring-Summer 2013~f6bfa16f5dd1329b31ca524099bb4e0b24e7e2d6b055ccbb27d8935e670c4c28.jpg
2006,Agatha Ruiz de la Prada,901,2006~Agatha Ruiz de la Prada~186c09efb3b49ba8aa0c8a049ab2165a4f90e9d452ea738cbd82042ce76ea64a.jpg
2013,Miu Miu Womenswear Spring-Summer 2013,901,2013~Miu Miu Womenswear Spring-Summer 2013~e50e233e232491f585351f4d741b4049428e413d37ee365a71513a7f8fa77566.jpg
2008,Unity,901,2008~Unity~278becc8d9b20742b633ec572da91ddf671a2e7fc50728c76965eb1c459a5cd9.jpg
2003,GFF Gianfranco Ferre,901,2003~GFF Gianfranco Ferre~b3f0fd87fdd096db3b3bc588f449620aebc034c5762efc649c357adfda4cf116.jpg
2011,Perry Ellis ,901,2011~Perry Ellis ~e3070fc7925e82750c75dfd791d4fcae73f1f5eb1626b5617ab59d8211eb0e29.jpg
2006,Sonia Rykiel,901,2006~Sonia Rykiel~7be738813a12348a5cefc591302f43158c46bd75c19d70850de309e065a128e8.jpg
2009,Burberry Prorsum,923,2009~Burberry Prorsum~d1a126e2421adc8e1bd9495cab2a4bdd030e4cc9916e83bcf8e57c7798181010.jpg
2006,Christian Lacroix,923,2006~Christian Lacroix~4eb2c173d61e9d3046acbbc3b889a8664fed3f00f2eb62187234a7f4aa40e414.jpg
2003,Katarzyna Szcztarska,923,2003~Katarzyna Szcztarska~890797645d56534b41720f5a8b65cb16f14dd17a396b67e2750e5bc871e53a24.jpg
2004,Calvin Klein,923,2004~Calvin Klein~24fdf3d691ef83e4fdef8e2a97c8d9d004596957660835129503a62d18a2eedd.jpg
2013,Rynshu,923,2013~Rynshu~058bcd12e1d767c125b95ee65d557e3c564da580856cf59315dabac43525b072.jpg
2013,Raf Simons,923,2013~Raf Simons~dde3b118f6b16e04802f3fb2999028a00347f6c430230dd7c93a1271545d5b2e.jpg
2011,Julius,923,2011~Julius~9e2f942ad8a46d63fb0fc96ba5786402faef150d8c768eeec07da8c61b03260a.jpg
2007,Laura Biagiotti,923,2007~Laura Biagiotti~1769e910db82cba62d6bc4a0ce2720320741f86c0d10a9e9a04641a62354e581.jpg
2009,C.P. Company,923,2009~C.P. Company~632f164b04e10021e53f812f43d80d86c7f4a96998e773c1e81a9b10ad85f022.jpg
2008,Bruno Pieters,923,2008~Bruno Pieters~adb22ee5066b353f71f93455ede3a4d71efdbf759c6f3b70e3fc69038c83ddd9.jpg
2012,Cheap Monday,923,2012~Cheap Monday~f4eccb5d3f2b95bb229c321b177c0d63473ec512d04528393d322152b3d9938b.jpg
2004,Evisu,923,2004~Evisu~e65c37e51eb00768c50e95abf45710b929173223fad345be6953c775f05dd25e.jpg
2009,Z Zegna,923,2009~Z Zegna~b57d018b47a4e740ba7c654f07df100d51e29a02b5c2965884784ec6d7585056.jpg
1997,Dries Van Noten,923,1997~Dries Van Noten~5b04da688512e221ffd19eebf2cd3d1aa73c04d6e386ef3ba298dc7d74ddc120.jpg
2010,Iceberg,923,2010~Iceberg~0d377eb53602ea788f517eab81e95f170e3a20ab9f318c084c84216bfbff2e4c.jpg
2006,Enrico Coveri,923,2006~Enrico Coveri~88e86d11ea64f0bb500ab8674559893ffd8a6288c35b12294a45c468b85c1126.jpg
2002,Cividini,923,2002~Cividini~639e91160d329c4315e937ce43e25cd8798885c93f319f1ed975e8985f0cbc67.jpg
2012,Chicca Lualdi Beequeen,943,2012~Chicca Lualdi Beequeen~3effbaa101edef5abd0b475e79ea8393574ca1f44bbf7e0390893232c43f0e89.jpg
2007,Collette Dinnigan,943,2007~Collette Dinnigan~7578d8e5f1b17e76a76d1ff7a779ad75a74268dfe33940ec442e1ff96a645e8b.jpg
2006,Max Mara,943,2006~Max Mara~8a36802c38806a137540b8d3c4d29f1eeb272e0782538022aa25745130867616.jpg
2006,Amuleti J.,943,2006~Amuleti J.~0adc209d2738b5ea23062fca89c18025adc1e26c2014cb8569d8148236232559.jpg
2007,Jefen,943,2007~Jefen~471cb3a371cbb0841093a5156a30f24c71bed93a9e391db8dac2047c2bbf5e64.jpg
2006,Ashley Isham,943,2006~Ashley Isham~b7bdbfeb0b1cf47b044f4798a70f8d3f26291041ebd21203262d04f26aed1417.jpg
2013,Jantaminiau,943,2013~Jantaminiau~399775dba238ddfe4480eaaa5e91a34fca15dab2a67624b6178ff9099034fe6d.jpg
2012,Antwerpse Academie - Antwerp 2012,943,2012~Antwerpse Academie - Antwerp 2012~8d58d95e5229816ac1d22f6171fb99ae4b8b226ee0b6fbef2e4840b59eab033b.jpg
2005,Lacoste,943,2005~Lacoste~52fc4e5d8bc78005b5fa9a06d3218543ace4d08df3f551e20d60a659f2730323.jpg
2012,Max Mara,943,2012~Max Mara~f045c2c7393a6b28b1d5cf1b070fb181840651e02be544304880b758b9ff00f9.jpg
2011,Hannibal Laguna,943,2011~Hannibal Laguna~83ba4f1e177c953e4b573440aa4af5cee1877627b39cd0737743c54dac521554.jpg
2002,Philosophy,943,2002~Philosophy~fe61c065ae8bf901f7f5504048ffe769425ddfa95ab397b768c820ae228968a5.jpg
2011,Akris ,943,2011~Akris ~b3a396fca7535281649c3d17e037c53a0fe4cf14032254245a2c2f6fb02893e7.jpg
2004,Gibo,943,2004~Gibo~45f7e9e2309cfe59470edf16d74869e2307e1b278edc1244990e6dcb5071bf2b.jpg
2013,Just Cavalli  Womenswear Spring-Summer 2013,943,2013~Just Cavalli  Womenswear Spring-Summer 2013~122d9f56505ed76821840fbdc030a2f5d79726a5fc32f8f213854abc7e072558.jpg
2003,Laura Biagiotti,943,2003~Laura Biagiotti~bf0f2bec6be8283739258f72c52a32d0c89de5173d8f5eef944a1ef74899aaf8.jpg
2011,Jaeger London ,943,2011~Jaeger London ~25e376d877fc4aaa162b27783c3927cb491f819e5609b70a721efd7f57638abc.jpg
2006,BCBG Max Azria,943,2006~BCBG Max Azria~704c57701827ab312d50e5608642909a7d8e2ce0e17d79aa6b4f0ce8b0bfbe77.jpg
2004,Roland Mouret,968,2004~Roland Mouret~70f608d3e29572ddd9d04b54e115e2c55b3d488aeeb5be9a10ccb760d4dcaab6.jpg
2011,Prabal Gurung ,968,2011~Prabal Gurung ~0a01e045a548d64efa124c6eee6c4f4359fb209fee9ae5bfcba053d9b493f6f7.jpg
2012,Talbot Runhof,968,2012~Talbot Runhof~af22c95efc771f51bfc856d40f7fb5cfaae8d7dd3fd4b68254d03c7475a9ba9d.jpg
2009,Hans Ubbink,968,2009~Hans Ubbink~fa267189b21e5469949853484080185d2b8ade6cd333b230c1ec50c8107b6632.jpg
2007,Marc Jacobs,968,2007~Marc Jacobs~c8f91953710bd3b8105b1cf37bc697c464d97aa9cb44b8c89fe9a2e065b8f0ef.jpg
2014,Gareth Pugh,968,2014~Gareth Pugh~173e30d78fde43fd2073b1e3ba96fbd2106ec2fb7cb4cdcd56a6f7dc0d3727b8.jpg
2009,Issey Miyake ,968,2009~Issey Miyake ~dcc5276bea53f0b58b0a1d571f792bdd8522460cca9dcd11ce26be0a73f7581e.jpg
2012,Gazzarrini ,968,2012~Gazzarrini ~f18ce6b06112b1346d198bad97323fc0060b4cdc07b9d287d6ef3379bc508ad2.jpg
2011,Commuun ,968,2011~Commuun ~1ebf90e0aa36aa5d552b893b4072363cb319ad9ac9e76cd0f2b7b6aed007d48b.jpg
2011,Chloé ,968,2011~Chloé ~d191f777bb823f108cda1cafae3d1d4a734d2c1ee257387c55bde8aaed0ee851.jpg
2011,Paola Frani ,968,2011~Paola Frani ~2db7145760ea6181c05fca8225edd1010d6203f0ef7bab528c45685c2940b3a6.jpg
2009,Klavers Van Engelen - (White Club),968,2009~Klavers Van Engelen - (White Club)~4e310c87132a1490f5138564e7cf0a715529dc9d307c122ee3b600869e0781af.jpg
2013,Christian Siriano Womenswear Spring-Summer 2013,968,2013~Christian Siriano Womenswear Spring-Summer 2013~ac77943791a6e3abba47577c0f884f9910ae0494bae1aab9b93e427f6e207552.jpg
2006,Philosophy di Alberta Ferretti,968,2006~Philosophy di Alberta Ferretti~3bd7171e0584fce48738056afc6768e06ddc062e63b396c1b6f8d5b6adebde5a.jpg
2013,Didit Hediprasetyo,968,2013~Didit Hediprasetyo~2b65ec6d2baba229b473e4ae99dfebc8b5dbc7928b7d6b26a371da39bf79f665.jpg
2001,Louis Féraud,968,2001~Louis Féraud~b07036d8689fd6d6b533c14e2b9071a947e5f839fe991e553fec7dfef6272d4d.jpg
2009,Luca Luca,968,2009~Luca Luca~4bcbea16096d45be62e3a26611c8ebbf9feb08cad120fcbb1f82cb033f0ad213.jpg
2006,Emilio Pucci,968,2006~Emilio Pucci~664d3674e29ef14ab49a1b4dcc53d5795c69e2b6df45a1cffcdca8d163cc3ad5.jpg
2008,Costume National,968,2008~Costume National~2b1f1e45a229b7e24387f0a97891748483a1f49c5a69ae2ddaba22a6362140fa.jpg
2012,Nicholas K,968,2012~Nicholas K~f87eb0d9322ff514d073ec6302225db984e8938b334b2e488c70e8ce2b94ca70.jpg
2009,Vanessa Bruno,968,2009~Vanessa Bruno~ccc28b885d102272b8ccead51b9db3a92d4723408b41a840e443df1927803463.jpg
2013,DL1961 Premium Denim Womenswear Spring-Summer 2013,968,2013~DL1961 Premium Denim Womenswear Spring-Summer 2013~b83b72dcf5ce495ebcaf7a383c0262740e92435d14228f27390572e1e9dfcf25.jpg
2008,Prada,985,2008~Prada~7df19fba30da37038a559f0ec11d5179a4f59579a607a33ae7a8058ef1c8607d.jpg
2013,Giorgio Armani,985,2013~Giorgio Armani~b5fec0bd03f0415a7a43cb5e61caab19c605cd327c14630a55ade490963fa578.jpg
2007,Fendi,985,2007~Fendi~6282ab75ec85d997d24f857f205cca36b87679cdc7a86d531d44fd645cf3e5be.jpg
2008,Thierry Mugler,985,2008~Thierry Mugler~623aeab6bcbb41ee5715f84ebf581227d92e154ca6b894caab37dfdbf6b12e0c.jpg
2002,EA72 Egon Furstenberg,985,2002~EA72 Egon Furstenberg~e269997a6978eae55a66716f2072d32aa9de4a231d95790cfbca8c6c60042df8.jpg
2006,Topman Design,985,2006~Topman Design~91a2423ca6e61f8c99f9c22811064064ad2245598a2aaf0f384be28148e1f24e.jpg
2007,Les Hommes,985,2007~Les Hommes~c25e4641cacabe3d8924a38ab584904a2a6ebdc0067de17497c7079b56a0dfd9.jpg
2012,Iceberg ,985,2012~Iceberg ~018431a65bc5542958eddac6c661035cc8b1d1c79c653233910ed1406f65638a.jpg
2007,Bottega Veneta,985,2007~Bottega Veneta~ae6975e8193f8b06de51ba035629990b89f48c99821de6fcadb6d60cad2e784b.jpg
2003,Thierry Mugler,985,2003~Thierry Mugler~96b4a2a377b007b750a2da18e981ca53ee4945d99b97514bcb2558147ce5cae1.jpg
2005,Marithé et François Girbaud,985,2005~Marithé et François Girbaud~a8369ebd0b995053f069dac164f91ac52483986432171bb56c7a8d119925b973.jpg
2003,Yohji Yamamoto,985,2003~Yohji Yamamoto~98e858cbbba156217d7ebba65b63c6b3a1718db89b7cfafce5cb1dd36b72bbf0.jpg
2010,Ermanno Scervino,985,2010~Ermanno Scervino~c80e6645b2b5ae67f46ba648be10f5fdaf50e40b727a68a896db622975d1cf6e.jpg
2007,Dormeuil,985,2007~Dormeuil~04fab285994ca550ac657af9a852957495a619fd7da2952febe12561047b02f8.jpg
2013,Givenchy ,985,2013~Givenchy ~bfeb3298f3f14a9ee12cfb654a6b9ec374b8bda768b82605e97ad9b2752302d4.jpg
2005,Carlo Pignatelli,985,2005~Carlo Pignatelli~549dd682b1690598b92e5c14dc55e5c925a5bfc42166306569a1ba287b74e47b.jpg
2006,Armand Basi,985,2006~Armand Basi~e63da4d32bbe357b1ad697c8bbefe41d31ebfddcea2e14dad9249e21bcbdf8f5.jpg
2013,Frankie Morello,985,2013~Frankie Morello~1f1480ea1b8f7ea0b9ab35b371d20997314db6844c2539bf058c25a0e7b89724.jpg
2009,Wooyoungmi,985,2009~Wooyoungmi~7632fdfeae0ce3a75b670b4b897da104f490dbccf1cca744c3b5f33fc6d093e9.jpg
2013,Trussardi,985,2013~Trussardi~2b12dea54feb92c40bfb8087387b0b7dd03ad56baf9488facef1e263fbfc35e5.jpg
2003,Vivienne Westwood,985,2003~Vivienne Westwood~2302245151afc33903d505ccd49f4badad30e1e8d57bd401a7f10eae7e733999.jpg
2006,Petar Petrov,985,2006~Petar Petrov~c3a622d6924002ab5b1d6741d0d35b0f648240487fe0873bfd8f0930c9113bc5.jpg
2004,Zac Posen,993,2004~Zac Posen~cec4f57e686e1ac6d1ed7d70fdeb904e58a27504b155a4a0c0969b7b223e379a.jpg
2009,Max Azria,993,2009~Max Azria~ce642942b68fa75f26d816c6d6baf6b567b3b1d70304b79299a82d700045ed00.jpg
2011,Cynthia Rowley ,993,2011~Cynthia Rowley ~d221e63cb20fa539257a565d7d33443d7067228d403e4d9c6f1283afb883b65f.jpg
2012,Daks ,993,2012~Daks ~cd66a179462fff63fc7e10ec0e753d6133179584cd115c57d848818a420e445b.jpg
2003,Nicole Farhi,993,2003~Nicole Farhi~c40df3eeac73fa41853d1fcdb11290d2eb982e06b63fcf025413d8272524d235.jpg
2003,Laura Biagiotti,993,2003~Laura Biagiotti~e6a6abeaacd8841c119bbd5300edfba78a63932bf5d530edf628e9dacf8ef41e.jpg
2006,Loewe,993,2006~Loewe~645bfe2d46f8f146281ab3219b92d2eca5a26b445e6aaabf9eee096186e38e0f.jpg
2007,Cividini,993,2007~Cividini~88b8dea5142a890d6c2af5623721f95b7afeb2524160a7c2e574e81ccc7c0da1.jpg
2003,Hussein Chalayan,993,2003~Hussein Chalayan~1b6c0659d9c2df80f67f141c287910c8c6e2de00f8b81467e9020f262e1be11a.jpg
2012,Gareth Pugh,993,2012~Gareth Pugh~a44bbe42d64b51a496d046d09f2902db089823043c319017859bfe5a1f90e2c4.jpg
2008,Thom Browne,993,2008~Thom Browne~d3a912d825cf755a5e235d2ef723645ebaa3065955f6d706384488f6f923b1e5.jpg
2003,Martine Sitbon,993,2003~Martine Sitbon~906da27cf16feca9f618302990def12ed207dbb82fb1293e5ab6eff1d573a6af.jpg
1997,Emanuel Ungaro,993,1997~Emanuel Ungaro~fe6c857acfddcc86bc8d0e3c458b749e664148b1fe20469f3e78b8b17bca4434.jpg
2007,Sinha Stanic,993,2007~Sinha Stanic~e16b4705007dc5e40a8e9ed947068c9e121d7c64f83df09bfdfa4c6391632275.jpg
2007,Gianfranco Ferré,993,2007~Gianfranco Ferré~7d548910fe14912e96e281a9272fa58c99653dd484f4273703a24e86484922d7.jpg
2005,Carolina Herrera,993,2005~Carolina Herrera~17386418da5e599ea45c01967ccf61d087e6e2fab869c9c9718c41d093b2f820.jpg
2001,Cacharel,993,2001~Cacharel~a276af046a51d84e489eb8aefe4e8d875f9fec1064a8dc05275a226636ed9705.jpg
2008,Rue du Mail (by Martine Sitbon),993,2008~Rue du Mail (by Martine Sitbon)~b0cc1eeb5d69249d3dc6033ebaabb94cb7519abb5d77c084807687700af6ba9b.jpg
2011,Véronique Leroy ,993,2011~Véronique Leroy ~5cdcd6130ed48c2825432816e2f4e11f552ce472c2225e937d4e38374f971f9e.jpg
2009,Damir Doma,993,2009~Damir Doma~1b7b94bb6b0ca1f1ce9fb9d1c62be6b08a1cfb80ac5dabb2f1638f32d787285c.jpg
2012,Chado Ralph Rucci ,993,2012~Chado Ralph Rucci ~32bba708085db4512687d6134468055de6775c0db7556b1df58566e90d288b25.jpg
2010,Matthew Ames,993,2010~Matthew Ames~a4e08da83143744194dd1720ff2afcec1b1e045d19a3975fc26688ab261b88b5.jpg
2010,Tsumori Chisato ,993,2010~Tsumori Chisato ~bc9fd4d47c106c5a68747c065f81349a866430b5e9908e3efeff1af95ab55dd8.jpg
2010,VPL ,993,2010~VPL ~e6458bf166e4f296ae90f99b038ed0dab644ba9192ec2d10a716ae40372f605b.jpg
2013,Alberta Ferretti ,993,2013~Alberta Ferretti ~96c7fa21de727a331099f3d0c1b55513f06d38a203c08fc5ddf394b9fb41ed4f.jpg
2006,Cathy Pill,993,2006~Cathy Pill~5c29460bd88e751d2c1bb99841da3b099ca9fc3559d36b4b2c7f867594faeeb4.jpg
2008,Aigner,993,2008~Aigner~15b40593ee81849b8b21e39050a0b37bc36a29c05d423014309284457ddc653f.jpg
2006,Alviero Martini,993,2006~Alviero Martini~fc5fd2e4d17d29554052b114880425a49eede0af1b346cca1aa075d274aa3c95.jpg
2003,Amaya Arzuaga,993,2003~Amaya Arzuaga~02572fd0084c2799af5cc1b371e441cb4c79cc86e8f4e66a8fad160c3a08bdbc.jpg
2007,Ann Demeulemeester,993,2007~Ann Demeulemeester~5c30b6747579213030c40dbcc0c6ea78116a40ab4b95d212dda2a9bd79dc8cc2.jpg
2008,Luca Luca,993,2008~Luca Luca~ccb465926ac9d99c45aae88abec917959de6e862fd11faef3d833a2ed40aa65d.jpg
2007,Tsumori Chisato,993,2007~Tsumori Chisato~e97680a9f5afe1fc74f61ab199006a4ce0af0da688e8d02f837e8aeba2b557a6.jpg
2002,Blumarine,993,2002~Blumarine~7f36d9181eed3691b2ab27946389b4802905c87f292987a106c9cfb47ef882f0.jpg
2005,Guy Laroche,993,2005~Guy Laroche~f2a4e232c83e9bb3a8b35044f8834fa27e3cb472cb64a0dc30cd40038ae29fee.jpg
2007,D&G,993,2007~D&G~6f681d320d19b2546b9b2c26db6ce96ea044752cee97458665abffcdadd0b8a7.jpg
2011,Franciscus van der Meer,993,2011~Franciscus van der Meer~f2bf3e7a30ce65b6beb3eefc6a2b499a8f5e1af16686530e22e092a1d7fe0b07.jpg
2006,Etro,993,2006~Etro~2b6f38d67ca761b481f14e47b56087f0f670db0ddc07f1b62d5072f6659d2e1e.jpg
2003,Jens Laugesen,993,2003~Jens Laugesen~4c67b6f92fc606c81ebf6c4b6f3d0306f7862159d920e0c73e40bd60f2437e53.jpg
2007,Etro,993,2007~Etro~0fb723a01a7881e2a02e94339f97c6b8d7a276c76c32b8a3092bb7b0a41f47cb.jpg
2006,Carlo Pignatelli Outside,993,2006~Carlo Pignatelli Outside~8c4e27917b89989351844c4c624833c0ac61c0b95b1f598ab16fbcb5072a4659.jpg
2010,Moschino Cheap & Chic ,993,2010~Moschino Cheap & Chic ~929321c69aa008e24d65685396275f8a0f5c469b9968f8c1c8abc0affb60a2bc.jpg
2008,Bottega Veneta,993,2008~Bottega Veneta~cb5a451fb79f4b14341f85a2012e4c584041aa3649f6ba2143572b2b517e2263.jpg
2012,Dries Van Noten ,999,2012~Dries Van Noten ~97b715ed5be690859cc06775cee1b5cb3490e1166f3d2fba6162de5bcd20fdbe.jpg
2011,Damir Doma,999,2011~Damir Doma~260ff623c004a3aeed16600ad8477be023d1b96fdafe698e2a1e9e890c7f97dc.jpg
2001,Yves Saint Laurent,999,2001~Yves Saint Laurent~a7b3637c291d89a984a7dd816f1d0b6fd01908dcf4539bfc7345f74b918d2d11.jpg
2006,Akris,999,2006~Akris~2db6a366dcd3f83b1b17cf770e5fc7a5f4a1e0d3f877ee3b14b5049f83d739a2.jpg
2003,Louis Vuitton,999,2003~Louis Vuitton~598a384c718f5b8ec6e181789c5b3799d131b4fd04ad6c09d81a5b518713a14b.jpg
2011,Tess Giberson ,999,2011~Tess Giberson ~c3c8af75b8085151458015a61df7a97abad459b52e36a783d5fc760e704cc0ef.jpg
2006,Yohji Yamamoto,999,2006~Yohji Yamamoto~fe91910fe68228f8cc09f2dbc12025218d4f03a5f5f14f618460d7c5aeded62c.jpg
2010,Walter Van Beirendonck,999,2010~Walter Van Beirendonck~45079561bbb483d580e8b2170aef72b8e0b0e80050bfa3708e2d8cb536f541fc.jpg
2006,Victorio & Lucchino,999,2006~Victorio & Lucchino~a9e2639948496df02f8725909f9e9ca60fc27adc036c648c3a491f4ba7612adb.jpg
2010,Elie Tahari,999,2010~Elie Tahari~81fa432228e527abdffedbde3726df31040205e25c96d57d7d2942bd337a64ce.jpg
2013,3.1 Phillip Lim,999,2013~3.1 Phillip Lim~797a24926528b5487f871788cf236c81fc51440b25fa86de2adc4b3e7b06d2ce.jpg
1997,Clements Ribeiro,999,1997~Clements Ribeiro~bef81b0c1f4fc30531264ed275ebd5d76677667bc7d8be0d56ab7c9ab91fbc40.jpg
2009,Brioni,999,2009~Brioni~236c82cb9cc29dc3050f0b4b94447c44b412235130e313559cb512d15313b98b.jpg
2007,Betty Jackson,999,2007~Betty Jackson~517cc04bdde2e40b46174fe8d094fe40ba524f7ea7d8477153f4ef30f58b8535.jpg
2013,Sally Lapointe Womenswear Spring-Summer 2013,999,2013~Sally Lapointe Womenswear Spring-Summer 2013~e1ca65224a9c423cba152d20c0beb6bdc05995e8362b0e28c19cec1fff2c4f22.jpg
2013,Dirk Bikkembergs,999,2013~Dirk Bikkembergs~4b649b69db32a4e9c30a27ddc7b90477136934de9532781ade34da479c34c12a.jpg
2010,Giuliano Fujiwara,999,2010~Giuliano Fujiwara~cdbdc57b2af49486ac6ed2c0c95a9a06718b4b756f4616b10bdcf8ab29e37035.jpg
2011,Qasimi Homme ,999,2011~Qasimi Homme ~0374d830993f11285095fea7fc74c956770a3b9e40105fba82c7c68ad68dc698.jpg
2013,Emporio Armani,999,2013~Emporio Armani~76f5b93e1c6cc5cda6747341ee117708bd46f2bcbf9493ed035458f1decdbd94.jpg
2005,De Fursac,999,2005~De Fursac~7ef50d1c4c5ac52e5aa20d69dc6d1216d9b8ea0334404b52a47d0030e923d1a4.jpg
2006,Comme des Garçons,999,2006~Comme des Garçons~d38bf6fad5995be2a01be22106d923df607aef2c8972c8ff2d932c8d2a5df476.jpg
2013,Yifang Wan Womenswear Spring-Summer 2013,999,2013~Yifang Wan Womenswear Spring-Summer 2013~a208e60a999c7921c56ff05aa971e360a4e72feb6dbe9f1bdf5dbc1813096a8d.jpg
2001,Carolina Herrera,999,2001~Carolina Herrera~3dfe89a283e409c081bd464ea07f627d5cdb29e903f184772d6a7cbacfef93c5.jpg
2011,Moon Young Hee ,999,2011~Moon Young Hee ~f658fbe2d6311df8cb42bc97d7d80549da2effe5e6dac5a4ecb2dcaed4e5d737.jpg
2013,Véronique Leroy  Womenswear Autumn-Winter 2013,999,2013~Véronique Leroy  Womenswear Autumn-Winter 2013~a5a86223eb740b5eef9e6084cc9cfcca51af47951ae86d6cf6c1179d15dc0bd8.jpg
2003,Bally,999,2003~Bally~6a2425d80291813ed1e934392deb846bd23b9ae029797a94b1e1d9c6bf52c6db.jpg
2013,Adam Watson Central Saint Martins - London 2013,1009,2013~Adam Watson Central Saint Martins - London 2013~cb6f7cbf344ae4df87eaf1de819441acc551855c209629e26bbebdbdf3191819.jpg
2005,Issey Miyake,1009,2005~Issey Miyake~a003d2c7c46a4be401fa15030cc7d5beae5878e69d35d7e95d3866b4913456bd.jpg
2011,Dior Homme,1009,2011~Dior Homme~95aa6aef75b83285197bfa4f06dec6eb79c26b6160dc96ecc28350dff7b419ce.jpg
2011,Hannibal,1009,2011~Hannibal~9dc939be433507ee0170e542ecc71fa0a05323598d7ad0aaa075d19b7917d669.jpg
2005,Issey Miyake,1009,2005~Issey Miyake~35ad66a137fd962b96ee9235a5c8e13e4b78145aead052e02c710cecd095379b.jpg
2006,Libertine,1009,2006~Libertine~3df4b49d77c73cad2071c1faced5a0e15ed3a26dc039f1fe9d21297a9668d687.jpg
2009,Unity,1009,2009~Unity~07c98537cbd40a49bf8a64e0ec82fdca698a9e0b09945f4c66e463d30b2e0ad1.jpg
2008,Unity,1009,2008~Unity~734f200fe10ddd46c66c39f85c748623f81ab0fa0667806f62d1e7dd7bec91a0.jpg
2008,Marithé & François Girbaud,1009,2008~Marithé & François Girbaud~c5972cbe8778e7106606fded1364eaa9e06a883246081020f5c669a0deb19054.jpg
